연도,상권_코드,상권_코드_명_매출,총매출,평균유동인구
2025,3110854,조원동주민센터,2297595384,368203.5
2025,3110855,신대방역 2번,42192065029,1218150.9052631578
2025,3110856,미성초등학교,28256617922,801578.6043956043
2025,3110857,미성동주민센터,6769565871,1081511.756097561
2025,3110858,신대방역 1번,6114847714,576154.9142857143
2025,3110859,난향초등학교,3066987810,483608.7727272727
2025,3110860,호림박물관(성보고등학교),8716476720,534859.25
2025,3110861,관악구신사동주민센터,52443572791,1799565.2336448599
2025,3110862,난곡초등학교(난곡동벽화마을),7640340449,491050.75
2025,3110863,난우초등학교,14148901368,658357.5479452055
2025,3110864,신림우방아파트,6522406612,1504737.25
2025,3110865,남강고등학교(남강중학교),59743764409,2063950.0265486725
2025,3110866,난우중학교,8166982158,1106348.6666666667
2025,3110867,국제신학대학원대학교(남서울중학교),6239775258,1141621.475
2025,3110868,남부초등학교,5062631362,648539.5
2025,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",37816747375,4151232.0
2025,3110870,신림주공2단지(광신고등학교),126595122,345770.75
2025,3110871,신원동주민센터,19144125073,697567.6515151515
2025,3110872,신림초등학교,1193401525,804792.7894736842
2025,3110873,당곡중학교,22694513354,657854.0458715596
2025,3110874,원신초등학교(구세군관악영문교회),543298994,1730326.0
2025,3110875,보라매동주민센터(당곡고등학교),3009871068,181736.86363636365
2025,3110876,서원동주민센터(신관중학교),2215508431,457529.44444444444
2025,3110877,신림역 8번,28684615762,1303412.7413793104
2025,3110878,미림여고,1145177215,648730.5
2025,3110879,신림현대아파트,4053113841,277927.6666666667
2025,3110880,신림역 1번,8172610996,469928.22222222225
2025,3110881,구립대학경로당(관악산샘말공원),40174401026,4282240.913978495
2025,3110882,신성초등학교,18679229603,1624817.0298507463
2025,3110883,은천초등학교(은천교앞),24823946212,1186678.2222222222
2025,3110884,봉천역 4번(봉천110안전센터),8448383224,751013.0
2025,3110885,영락고등학교,11865574850,1268799.9342105263
2025,3110886,관악해태어린이공원,5255239498,1174913.0689655172
2025,3110887,서울산업정보학교(서울삼성초등학교),30524724,478732.4
2025,3110888,청룡동주민센터,8348603340,737265.75
2025,3110889,봉천역 6번,977885368,427286.0
2025,3110890,봉천역 1번(관악초등학교),3997091595,928317.8717948718
2025,3110891,구암초등학교,6109184825,258457.2
2025,3110892,관악구 중앙길,57273214803,4139860.4827586208
2025,3110893,관악소방서(문영여고),2062427160,82538.5
2025,3110895,샤로수길,64417052302,3578988.6774193547
2025,3110896,관악우성아파트,7864598718,235136.32352941178
2025,3110897,서울대입구역 8번,6133954739,1572653.7234042552
2025,3110898,청림동주민센터(상도중학교),73890217,488683.0
2025,3110899,낙성대역 5번(관악중학교),414174611,794426.8
2025,3110900,낙성대역 1번(관악구민 종합체육센터),10324321642,1424563.0
2025,3110901,인헌고등학교(인헌중학교),5201919528,1204201.5384615385
2025,3110902,사당역 4번,49704846663,2096408.0107526882
2025,3110903,방배아이파크아파트,24597739415,1163596.5
2025,3110904,이수역 5번,11909323010,269180.63636363635
2025,3110905,방배노인종합복지관(이수중학교),4942621478,438722.4
2025,3110906,서문여고,32493616,265269.5
2025,3110907,방배초등학교,9406018700,818617.9016393443
2025,3110908,구반포역,3711553067,39475.73809523809
2025,3110909,남태령역(서울전자고등학교),120000000,42054.75
2025,3110910,내방역 5번,1343970157,465608.7272727273
2025,3110912,방배동사이길,31059332117,131234.0
2025,3110913,방현초등학교(방배119안전센터),57065626297,611738.3703703703
2025,3110914,내방역 6번,455928,296734.0
2025,3110915,서래초등학교,3856584853,133151.72727272726
2025,3110916,내방역 4번,7248598180,545281.9459459459
2025,3110917,서초소방서,14620847548,45826.142857142855
2025,3110918,방배역 3번,7386225518,945155.0952380953
2025,3110919,내방역 8번,907162913,655460.4545454546
2025,3110921,서울프랑스학교,1722029032,400587.5714285714
2025,3110922,내방역 1번,1408799358,839337.2222222222
2025,3110923,방배역 1번,243186557,51352.75
2025,3110924,반포4동주민센터(몽마르뜨공원),381278762,393776.0
2025,3110925,서초중학교,7168889716,617170.5
2025,3110926,신중초등학교,3057486161,780981.25
2025,3110927,잠원역,13006139233,252669.66666666666
2025,3110929,남부터미널역 1번,1311821826,1520237.1818181819
2025,3110930,서초동성당,7429608247,419951.9
2025,3110931,삼성전자서울R&D(서울우면초등학교),2451061828,30737.75
2025,3110932,서울시인재개발원,653440254,245216.5
2025,3110933,한국상담대학원대학교,9441836867,95817.0
2025,3110934,우면주공아파트,7792887491,498588.679245283
2025,3110935,한전아트센터,325247361,587907.0
2025,3110936,더케이호텔(양재리본타워2단지아파트),15103795334,184838.58823529413
2025,3110937,방아다리근린공원(횃불트리니티신학대학원대학교),7552779988,57699.0
2025,3110938,바우뫼공원,17723313466,292330.75
2025,3110939,양재역 8번(양재동우체국),52219355193,1813575.7064220184
2025,3110940,양재근린공원(양재2동주민센터),738739702,398654.75
2025,3110941,언남고등학교,430955434,142208.8
2025,3110942,염곡동 구룡사(포이동성당),42697072692,1514498.0714285714
2025,3110943,법제교육센터(버들어린이공원),25538094056,530090.525
2025,3110945,본마을노인복지센터(서초구립내곡도서관),77417765,26487.0
2025,3110946,청계산원터골,1454436197,8.0
2025,3110947,청계산입구역 2번(내곡동주민센터),5967020446,12529.75
2025,3110948,헌인가구단지,14340022,46.0
2025,3110949,한남IC,6617027924,302750.7619047619
2025,3110951,신사은행나무공원,1923554137,434893.1612903226
2025,3110952,논현목련공원,286901406,213398.5
2025,3110953,학동근린공원,116631915,409961.6666666667
2025,3110954,국기원,7648521413,529928.0
2025,3110955,논현초등학교,23391189885,2384773.2622950817
2025,3110956,언주역 8번,201155648,416633.25
2025,3110957,언북중학교,13467133394,930034.3611111111
2025,3110958,역삼역 4번,1292551259,612639.2
2025,3110959,신구중학교,15455983268,126456.0
2025,3110960,은광여고,204653316,109007.5
2025,3110961,언주역 3번,14605127196,1390072.1935483871
2025,3110962,도산공원북측,4248852212,80309.11111111111
2025,3110963,역삼월드메르디앙아파트,204101279,330012.7
2025,3110965,언주역 6번,1766894816,833581.696969697
2025,3110966,논현2동주민센터,15814349540,1563369.4925373134
2025,3110967,역삼역 8번,5221987206,540556.2222222222
2025,3110968,강남구청역 2번,3743659411,247720.5
2025,3110969,베르사이유1아파트,2595998592,849517.0
2025,3110970,학동초등학교,3861041239,314394.25
2025,3110971,선정릉역 4번,17636799332,645899.3714285714
2025,3110972,강남세브란스병원미래의학연구센터,972072259,316221.0909090909
2025,3110973,강남구청역 4번,7345375704,992645.0357142857
2025,3110974,언주중학교,879204192,436278.8823529412
2025,3110975,매봉역 1번,10411516145,350293.55555555556
2025,3110976,언북초등학교,4064840723,590197.4230769231
2025,3110977,논현로18길,1662498040,107279.75
2025,3110978,도곡2동주민센터(대치중학교),983065441,14360.0
2025,3110979,청담초등학교,8264131761,251619.75
2025,3110980,개포지구대옆,2920896567,482587.5
2025,3110981,국악고교사거리,15116616821,522477.306122449
2025,3110982,강남구보훈회관,3492910274,327384.8888888889
2025,3110983,국립국악고등학교,5563711389,457037.22857142857
2025,3110984,포이초등학교(개포목련어린이공원),16062315012,853969.9107142857
2025,3110985,청담근린공원,1168644447,246318.7
2025,3110986,삼성중앙역 7번,331029969,237183.83333333334
2025,3110988,청담역 3번,1350118810,150783.5
2025,3110989,대치동아우편취급국,7825397333,608026.1212121212
2025,3110990,청담역 12번,151167778,45148.5
2025,3110991,삼성중앙역 5번,41093847818,205812.75
2025,3110992,도곡초등학교,66779441222,2267538.3538461537
2025,3110994,개포고등학교,57322176184,599689.8518518518
2025,3110995,봉은사역 4번,5709944580,587551.25
2025,3110996,대치2동주민센터,27459023791,872107.5
2025,3110997,대청초등학교,120048827146,1779309.4938271604
2025,3110998,은곡마을(은곡마을공원),8888796187,81143.17647058824
2025,3110999,윗방죽마을공원,18031500414,155881.37209302327
2025,3111000,대왕초등학교(세곡동사거리서남측),7421033346,76827.07142857143
2025,3111001,아래방죽마을공원(율현초등학교),1721619502,93837.33333333333
2025,3111002,한국교통안전공단 강남자동차검사소,2955214488,36.0
2025,3111003,삼전역 4번,68821871418,2279021.9365079366
2025,3111004,삼전역 1번,109607870033,2045149.218978102
2025,3111005,삼전역 3번,36632475664,1477894.5670103093
2025,3111006,석촌고분역 1번,67471091412,1932560.4414414414
2025,3111007,석촌고분역 4번,13767860173,1050372.446153846
2025,3111008,석촌고분역 3번,20544773037,605969.5151515151
2025,3111009,송파책박물관,1458920199,211781.2857142857
2025,3111010,석촌역 7번,41986581194,1726451.0625
2025,3111011,잠실나루역,30337972825,39553.13043478261
2025,3111012,석촌역 6번,11330999931,919716.8305084746
2025,3111013,송파나루역 1번(송리단길),61516109680,2328466.186813187
2025,3111014,송파나루역 2번,27739731859,646254.6666666666
2025,3111015,석촌역 3번,31258825123,1678028.4210526317
2025,3111016,송파역 2번,1485815585,641747.75
2025,3111017,송파나루역 3번,582116251,235275.44444444444
2025,3111019,한성백제역 3번,10376899063,1227748.953125
2025,3111020,방이동고분군(방산고등학교),33438954179,278853.14285714284
2025,3111021,방이역 4번,120430281778,2462392.7317073173
2025,3111022,석촌중학교(방이육교),3623589432,350381.85714285716
2025,3111023,문정역 1번,19734729538,795504.9743589744
2025,3111024,경찰병원역 4번(건너말공원),2388806423,305910.2380952381
2025,3111025,경찰병원역 3번,3306802803,891871.5
2025,3111026,문정역 2번,31712803069,938117.25
2025,3111027,문정초등학교,29863413241,826234.8202247191
2025,3111028,문현중학교(장지역 1번),35394210614,706627.8309859155
2025,3111029,오금역 4번,9144103208,174638.84210526315
2025,3111030,방이역 2번,12743179892,1233497.8148148148
2025,3111031,장지동주민센터(한림연예예술고교),13372624134,798847.0
2025,3111032,방이역 1번,72502465813,400949.52127659577
2025,3111033,문정동성당,5626164879,134902.78260869565
2025,3111034,오동나무공원(송파레미니스1단지),32188547630,899833.328358209
2025,3111035,오금공원(오주중학교),6180054713,770520.5
2025,3111036,투구봉어린이공원,4773726368,329201.875
2025,3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),2402518003,234525.13333333333
2025,3111038,보인중학교,20133764114,708086.948275862
2025,3111039,벌말어린이공원,9629674508,938002.4736842106
2025,3111040,거여초등학교,230729350,639755.25
2025,3111042,거여역 1번(거여공원),25916294374,1871089.3
2025,3111043,마천공원,1981712357,584420.7857142857
2025,3111044,남천초등학교,54949761686,1251961.663265306
2025,3111045,개미어린이공원,97079506,249030.5
2025,3111046,마천역(마천초등학교),125743816166,1629104.84962406
2025,3111047,마천1치안센터,7050935194,323843.5
2025,3111048,천호역 1번(천호문구완구거리),5375292010,1129961.5
2025,3111049,천호지구대(천호동자전거거리),16278813311,1228533.6734693877
2025,3111050,강동구청(강동구청역 2번),1146587920,293094.75
2025,3111051,천호역 6번,27266724024,2669751.9452054794
2025,3111052,암사역 3번(천호동자전거거리),24901376318,1193003.1081081082
2025,3111053,성내천어린이공원(하니사랑길),35467574307,1042497.578125
2025,3111054,암사역 4번(삼성광나루아파트),2059874584,188298.0
2025,3111055,선사초등학교,895583695,31663.5
2025,3111056,천호태영아파트,5978910969,355731.3157894737
2025,3111057,천호공원(해공체육문화센터),86346321258,890604.859375
2025,3111058,성내중학교,841748027,506907.85714285716
2025,3111059,강동역 4번(강풀만화거리),58905498820,3271527.2016806724
2025,3111060,암사역 2번(서울강동초등학교),52183966499,3530820.0743801654
2025,3111061,암사역 1번,20935603917,2717639.1354166665
2025,3111062,둔촌동역 3번(성내3동주민센터),22128314692,935719.4418604651
2025,3111063,강동구립 천호도서관,8086860238,1483788.05
2025,3111064,둔촌동역 4번,4655124517,419963.7021276596
2025,3111065,천일초등학교,592730515,495876.0
2025,3111066,암사동성당(효정하나플러스아파트),7307669589,1756243.08
2025,3111067,강동구립성내도서관,15676047707,2390353.4155844157
2025,3111068,강동성심병원,17987029898,159122.5
2025,3111069,천호1동주민센터,1887684149,2545856.5
2025,3111070,천호초등학교,1915250071,1722466.5
2025,3111071,천동초등학교,1430188175,499288.75
2025,3111072,굽은다리역 1번(십자성마을),25135386087,1813538.621212121
2025,3111073,둔촌동역 1번(한산중학교),29083054344,3095584.918181818
2025,3111074,명일역 1번,5393642324,496075.3548387097
2025,3111075,굽은다리역 2번,7459281446,1391986.1956521738
2025,3111076,둔촌2동주민센터,9058510213,358883.25
2025,3111077,길동주민센터(강동도서관),70847812337,3656141.0833333335
2025,3111078,굽은다리역 4번,34140805360,3971183.1153846155
2025,3111079,둔촌고등학교(둔촌중학교),5833571490,417245.9
2025,3111080,굽은다리역 3번,10572938152,610601.2542372881
2025,3111082,중앙보훈병원,574878262,135947.25
2025,3111083,GS강동자이아파트,11935090608,1122972.46875
2025,3111084,길동신동아아파트,753590805,216162.75
2025,3111085,묘곡초등학교(고덕아이파크아파트),29211121103,785731.5714285715
2025,3111086,한영중고,23050670945,446079.46341463417
2025,3111087,고덕중학교(고덕2동주민센터),6714010873,235022.75555555554
2025,3111088,고덕동성당,11699763544,226772.35294117648
2025,3111089,상일여고(상일초등학교),60140501820,781892.6992481203
2025,3111090,강일동주민센터,24215650514,71043.671875
2025,3120001,서대문역,93546419585,1093582.5826771653
2025,3120002,서촌(경복궁역),108284319303,1280749.8648648649
2025,3120003,광화문역,273996544961,1267793.4
2025,3120004,종로구청,93157442535,403940.77777777775
2025,3120005,삼청동,71090132039,314510.22033898305
2025,3120006,종각역,421973441701,2859268.475
2025,3120007,북촌(안국역),147248962988,718257.25
2025,3120008,인사동,147575845139,1245789.3818181818
2025,3120009,종로3가역,1269283939350,5950837.079545454
2025,3120010,원남동사거리,49526779586,908174.5813953489
2025,3120011,종로4가,79622872253,723642.8771929825
2025,3120012,대학로(혜화역),228153774608,3629110.3103448274
2025,3120013,이화사거리,30777761049,1220885.3043478262
2025,3120014,종로5가역,251543674483,850172.4545454546
2025,3120015,종로6가,25698153777,417165.98360655736
2025,3120016,동대문역,37213074900,882887.2537313433
2025,3120017,동묘앞역(동묘),97590606434,777315.4862385321
2025,3120018,중림동,84410973788,454627.96226415096
2025,3120019,경찰청앞교차로,12505354797,374049.75
2025,3120020,시청역_1번,68288037156,61778.57142857143
2025,3120021,시청역_8번,135058349050,503009.1111111111
2025,3120022,북창동(시청역_6번),295591505722,1017350.4591836735
2025,3120023,서울시청,175518333170,520711.07843137253
2025,3120024,회현역,48909292354,744324.7192982456
2025,3120025,롯데백화점(시청광장 지하쇼핑센터),125967985941,109656.44
2025,3120026,을지로입구역,176720361190,823222.4725274725
2025,3120027,명동역(명동재미로),135974174844,748858.2283464567
2025,3120028,명동(명동거리),444948270052,1948711.488372093
2025,3120029,을지로2가,24831111129,213961.0
2025,3120030,중부경찰서(영화인의거리),43136452592,1423732.0895522388
2025,3120031,을지로3가역,384681062457,2144826.008
2025,3120032,충무로역,169423977521,1915844.6488549619
2025,3120033,을지로4가역,151529081220,666016.1914893617
2025,3120034,중구청(퇴계로4가),16830956058,742468.0909090909
2025,3120035,퇴계로5가,11232144288,615205.75
2025,3120036,장충동족발거리(남소영길),31465453266,259243.9714285714
2025,3120037,동대문역사문화공원역,375184343911,3965574.896103896
2025,3120038,약수역,145380316941,994930.6315789474
2025,3120039,신당역,154081720938,2001051.894736842
2025,3120040,용산전자상가(용산역),2416960434079,1029874.1538461539
2025,3120041,신용산역(용산역),179760092058,2059396.5671641792
2025,3120042,"숙대입구역(남영역, 남영동)",54312401222,439197.75
2025,3120043,서울역,233273588060,1069392.9682539683
2025,3120044,삼각지역,43787175242,805428.9264705882
2025,3120045,남영동 먹자골목,112508419274,193522.01428571428
2025,3120046,이태원(이태원역),336582439627,1485753.3617021276
2025,3120047,한남오거리,147918899946,584518.5
2025,3120048,금호역,62361606688,842413.3504273504
2025,3120049,왕십리역(왕십리),83234569950,2709876.25
2025,3120050,서울숲역,7366868547,204703.6
2025,3120051,뚝섬역,133083507259,2440471.75
2025,3120052,성수역,252753910293,1375217.0
2025,3120053,건대입구역(건대),314816116597,2672782.703448276
2025,3120054,어린이대공원역,79498481142,1980167.306569343
2025,3120055,군자역,242273392318,2403341.946236559
2025,3120056,구의역,148231874869,1383634.5460992907
2025,3120057,아차산역,112842355409,1228513.843537415
2025,3120058,구의사거리,51721123504,787522.3461538461
2025,3120059,구삼강변맛길,91498495027,971800.8148148148
2025,3120060,강변역(테크노마트),261990958213,295162.75
2025,3120061,올림픽대교북단,136246968488,393888.28571428574
2025,3120062,신설동역,143418083751,1847876.0
2025,3120063,청량리역(청량리),206839047875,1142042.1268656717
2025,3120064,경희대학교(경희대),74118999468,884534.4743589744
2025,3120065,회기역,38608118000,1163021.847826087
2025,3120066,장한평역(장한평),339736379240,1471422.7105263157
2025,3120067,장안동사거리,262091247495,1678922.3659793814
2025,3120068,사가정역,80831944448,280026.0
2025,3120069,상봉역,144703634804,1747385.9701492537
2025,3120070,한성대입구역,112271126827,757204.9523809524
2025,3120071,성북구청,28310468066,515880.75
2025,3120072,성신여대,213121047204,2569861.75
2025,3120073,미아사거리,39505590304,330944.5
2025,3120074,안암역,42433148114,1005280.9682539683
2025,3120075,월곡역,56711995930,391195.22857142857
2025,3120076,수유역,445467549141,4365463.596385542
2025,3120077,미아역,102834979400,1694168.5869565217
2025,3120078,미아사거리역,157134407736,1026347.5304347826
2025,3120079,창동역,160022403158,410912.01986754965
2025,3120080,마들역,105800754161,104196.1370967742
2025,3120081,노원역,545684673585,5005735.41025641
2025,3120082,상계백병원,38015769821,180101.75
2025,3120083,등나무근린공원,207466088295,254759.8552631579
2025,3120084,공릉역,64613425568,533169.8279569893
2025,3120085,은행사거리,156075376708,436207.6904761905
2025,3120086,태릉입구역,44134108097,412443.0188679245
2025,3120087,응암역,45728275273,699509.1341463415
2025,3120088,구산역,125660553388,552206.1359223301
2025,3120089,구파발역,23108431774,265922.5094339623
2025,3120090,연신내역,158312436582,2146211.842465753
2025,3120091,본서부병원,83944255674,800045.3103448276
2025,3120092,불광역,23139856461,613130.7407407408
2025,3120093,연희동,120553831729,647699.6538461539
2025,3120094,"신촌역(신촌역, 신촌로터리)",382559978384,6060152.251461988
2025,3120095,홍제역,119910503297,1215449.5
2025,3120096,"이화여대(이대역, 이대)",94144862598,1354081.111111111
2025,3120097,충정로역,12471875170,519075.75
2025,3120098,DMC(디지털미디어시티),180437923837,494201.30508474575
2025,3120099,월드컵경기장역(월드컵경기장),38064150016,7701.382352941177
2025,3120100,망원역,96214427294,603894.990990991
2025,3120101,합정역,190259854518,1443146.2948717948
2025,3120102,서교동(홍대),119000716083,2536267.1666666665
2025,3120103,홍대입구역(홍대),618734645396,4133207.100558659
2025,3120104,연남동(홍대),273292151024,5015323.184971098
2025,3120105,상수역(홍대),54143427397,989667.7912087912
2025,3120106,마포역,102017643918,819682.1384615385
2025,3120107,공덕역(공덕오거리),146132252267,1386563.0642201835
2025,3120108,신정네거리역,171257020193,880703.6432432432
2025,3120109,서울남부지방법원,44187733059,615240.75
2025,3120110,목동역 8번출구,152310407249,1222927.8266666667
2025,3120111,목동사거리,65409719839,661689.3629032258
2025,3120112,등촌역,103144403739,1384068.5302013422
2025,3120113,오목교역,199245838637,1806642.7960526317
2025,3120114,목동신시가지,282497434942,1251804.0529411766
2025,3120115,김포공항역(김포공항),8255728816,10368.25
2025,3120116,송정역,23898541567,281957.63157894736
2025,3120117,강서농산물도매시장,409842963562,10300.5
2025,3120118,마곡역(마곡),61377119178,140793.33333333334
2025,3120119,발산역(마곡),251465523272,990749.1798561151
2025,3120120,화곡역,125191612855,1816231.1016949152
2025,3120121,까치산역,101608133742,3841711.562962963
2025,3120122,강서구청,112919701265,1961871.137254902
2025,3120123,오류동역,86954824310,641224.6363636364
2025,3120124,개봉동 현대아파트,76146853527,1155914.5793103448
2025,3120125,구로역,563261340108,718132.1888111888
2025,3120126,디지털단지오거리,13427312021,235262.75
2025,3120127,구로구청,95435535971,639446.9642857143
2025,3120128,신도림역,130999155167,561844.4099378882
2025,3120129,구로디지털단지,421647522147,691932.5
2025,3120130,구로디지털단지역,203310315637,1584792.5869565217
2025,3120131,가산디지털단지,3100968732376,1176517.448275862
2025,3120132,독산동,169005364661,1035664.4219653179
2025,3120133,서울시흥동우체국(홈플러스시흥점),34432653462,144990.75
2025,3120134,구로전화국,188339887540,750754.5314685315
2025,3120135,양평역,7963148394,425895.39130434784
2025,3120136,영등포구청역,121885543812,2018551.4248366014
2025,3120137,문래역(문래로데오거리),39628626858,35745.75862068965
2025,3120138,당산2동(영등포우체국),42108375871,602655.5617977529
2025,3120139,대림3동사거리,277975876706,786919.5
2025,3120140,문래동주민센터,39999620601,136742.58823529413
2025,3120141,영등포청과시장교차로,14788625846,524647.0447761194
2025,3120142,대림역,119972581246,1758707.1504424778
2025,3120143,당산역,141375715429,1132232.4166666667
2025,3120144,영중로,38157630768,1632814.6623376624
2025,3120145,영등포역(영등포),596852591555,4027339.0837988826
2025,3120146,한강성심병원,27649409322,488268.25
2025,3120147,보라매역,56878209230,1012962.0804597702
2025,3120148,국회의사당역(국회의사당),310359992621,418199.2180451128
2025,3120149,여의도역(여의도),767463045838,1642194.0223463688
2025,3120150,63빌딩,101942735966,56526.48780487805
2025,3120151,보라매공원,138641529809,1322895.5314685316
2025,3120152,신대방삼거리역,145946921692,723626.0534351146
2025,3120153,노량진역(노량진),3904896644926,1701258.0
2025,3120154,장승배기역,49956765860,566226.1149425288
2025,3120155,총신대학교,511600246,206300.07142857142
2025,3120156,"총신대입구역(이수, 총신대)",309050856977,3648641.8863636362
2025,3120157,신림역(신림),236023798382,4513722.031446541
2025,3120158,녹두거리(대학동),71855313167,731794.4206349206
2025,3120159,서울대입구역,293344578108,3461236.2647058824
2025,3120160,사당역(사당),241284532345,2067119.4
2025,3120161,방배동가구거리(사당동가구거리),26922750920,394893.9
2025,3120162,방배동카페골목,60857411606,633748.1037735849
2025,3120163,사당역 11번(사당역먹자골목),5880977067,1400894.046511628
2025,3120164,내방역,185571238055,1282529.6142857142
2025,3120165,서래마을카페거리(서래마을),135264373744,779044.0291970803
2025,3120166,방배역,228945980211,1116682.1125
2025,3120167,고속터미널(고속터미널역),282111880597,670581.0680272109
2025,3120168,서울고교교차로,17311770538,313122.5925925926
2025,3120169,서초역,179574564744,1457845.127118644
2025,3120170,삼호가든사거리,182999293136,1080764.5504587155
2025,3120171,서초3동사거리,177685168355,1602109.6515151516
2025,3120172,교대입구교차로,96481736002,2001104.5430463576
2025,3120173,교대역(법원.검찰청),459145039458,4384573.921348315
2025,3120174,논현역 5번,19489653558,404852.77777777775
2025,3120175,남부터미널역,123007063702,1389977.25
2025,3120176,논현역 4번,6145883363,1834442.5
2025,3120177,신논현역 1번,13383925829,1353932.1012658228
2025,3120178,신사역,568956233018,3213112.9545454546
2025,3120179,양재역,315497098182,2467896.525423729
2025,3120180,양재화물트럭터미널앞,24924971120,124194.42307692308
2025,3120181,교육개발원입구사거리,90047660894,453909.49275362317
2025,3120182,"양재시민의숲역(양재동꽃시장, aT센터)",139888835647,705553.7744360903
2025,3120183,양재천카페거리,94765769290,426876.79032258067
2025,3120184,포이사거리(삼호물산),324384426943,1608019.6577540108
2025,3120185,논현역,427485773529,2423548.5056179776
2025,3120186,가로수길,360150957324,2136319.6666666665
2025,3120187,신논현역,513252748470,3623770.7953216373
2025,3120188,압구정역,619347749494,2152479.503030303
2025,3120189,강남역,1645215630717,7796376.010309278
2025,3120190,강남을지병원,232440424476,1452022.5568862276
2025,3120191,학동역,204477051837,2266901.973509934
2025,3120192,뱅뱅사거리,276080357451,2273533.5590062113
2025,3120193,도산공원교차로,190770221894,844935.4298245613
2025,3120194,언주역(차병원),172176332566,1829182.4636363636
2025,3120195,성수대교남단,285187707623,778351.7181818181
2025,3120196,서울세관,52823659207,850541.1222222223
2025,3120197,역삼역,574143557329,4829474.635416667
2025,3120198,구역삼세무서,104784887331,2244270.147651007
2025,3120199,경복아파트교차로,50856112622,529798.5263157894
2025,3120200,학동사거리,451956254358,1230179.3181818181
2025,3120201,도곡1동,81691261557,1014740.3913043478
2025,3120202,압구정로데오역(압구정로데오),541143796633,1963401.8035714286
2025,3120203,강남구청역,230792724476,1738163.6826347306
2025,3120204,르네상스호텔사거리,63684930275,2000321.5267857143
2025,3120205,매봉역,114056875404,541970.8888888889
2025,3120206,개나리아파트,62193859548,1190160.2295081967
2025,3120207,선정릉역,142955519368,1951864.354609929
2025,3120208,청담사거리(청담동명품거리),504747107558,1347087.2911392406
2025,3120209,"강남구청(청담역_8번, 강남세무서)",210014175093,838208.1171875
2025,3120210,선릉역,526652970073,5241871.519337016
2025,3120211,도성초등학교,90135800151,892194.1165048544
2025,3120212,한티역,250844629515,1058217.9242424243
2025,3120213,삼성중앙역,141509752402,2122021.7851851853
2025,3120214,영동대교남단교차로,30785698690,365144.44615384616
2025,3120215,포스코사거리,378079648712,3374208.2640449437
2025,3120216,경기고교사거리(경기고교앞사거리),29730357738,177946.89743589744
2025,3120217,대치사거리,193691248085,1316839.0
2025,3120218,코엑스,97130634028,49452.693181818184
2025,3120219,은마아파트,510320485655,1180999.0
2025,3120220,대치역,253495448571,500003.98518518516
2025,3120221,봉은사역,79974742268,504629.0103092783
2025,3120222,삼성역,436828692974,1030901.914893617
2025,3120223,휘문고교사거리,218123232493,300482.2368421053
2025,3120224,수서역,231151685644,243936.7372262774
2025,3120225,잠실새내역(신천),637386156849,2701405.3278688523
2025,3120226,석촌고분역,111602950119,689853.0149253731
2025,3120227,잠실역,1240947369742,1108616.106060606
2025,3120228,석촌역(석촌호수),143308334755,1954642.9735099338
2025,3120229,방이동먹자골목,267633163174,1706643.0847457626
2025,3120230,송파사거리(송파역),85874634938,624556.5593220339
2025,3120231,가락시장,1743838504832,31015.190476190477
2025,3120232,송파나루역,52177753048,411769.9673913043
2025,3120233,몽촌토성역,89202632647,955306.156626506
2025,3120234,가락시장역,152457696918,2002819.865248227
2025,3120235,문정역,211173415671,468294.54098360654
2025,3120236,장지역(가든파이브),270110795425,201904.98863636365
2025,3120237,경찰병원역,106428310796,2726613.6153846155
2025,3120238,방이역,57237573961,322313.6746987952
2025,3120239,오금역,51700082739,1155743.1022727273
2025,3120240,개롱역,98705921390,1514752.0647482015
2025,3120241,거여역,97358443513,638505.186440678
2025,3120242,강동구청역,76661475761,1614222.0775193798
2025,3120243,천호역,344464685851,1552243.5487804879
2025,3120244,암사역,123459076814,691777.4214876033
2025,3120245,둔촌역,196642738322,1422084.9485714287
2025,3120246,길동역,219484610262,4419549.546052632
2025,3120247,굽은다리역,88152636685,628816.188034188
2025,3120248,명일역,178950708436,1433350.6
2025,3120249,고덕역,297721135350,531358.1395348837
2025,3130001,통인시장,37294715973,438730.81481481483
2025,3130002,세종마을음식문화거리(금천교시장),69585761144,671252.3205128205
2025,3130004,낙원시장(낙원지하시장(대일상가)),12268292148,92514.5
2025,3130005,세운상가가동,6212984402,141016.5
2025,3130007,광장시장(광장전통시장),104671499842,536339.2142857143
2025,3130009,마전교지하쇼핑센터(구 한일상가),2532595223,49495.75
2025,3130010,종로신진시장,61748979621,837362.5797101449
2025,3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",5211126022,45708.5
2025,3130013,동대문상가A동,22204631943,33515.333333333336
2025,3130014,동문시장,19254832040,36135.42857142857
2025,3130015,창신골목시장,21744019355,677417.75
2025,3130016,동대문상가B동,4001935249,33935.0
2025,3130018,동대문문구완구거리(동대문문구완구시장),109901105832,508984.1081081081
2025,3130020,동묘시장(동묘벼룩시장),13214090201,429772.4871794872
2025,3130022,숭례문수입상가(남대문시장),16641592923,69535.0
2025,3130024,남대문시장(자유상가),525405273950,2028718.25
2025,3130025,삼익패션타운(남대문시장),43825495617,75421.52
2025,3130031,청계천공구상가,15255317084,314523.70588235295
2025,3130032,인현시장,31232701591,193578.0
